"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Whanganui",2021,"2325","770",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","New Zealand",2021,"148868","52679",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Auckland",2022,"11656","4416",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Bay of Plenty",2022,"6840","2662",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Canterbury",2022,"22866","8737",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Capital & Coast",2022,"6524","2355",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Counties Manukau",2022,"15609","5165",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hawke's Bay",2022,"6384","2142",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hutt Valley",2022,"3554","1231",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Lakes",2022,"2173","884",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","MidCentral",2022,"4194","1693",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Nelson Marlborough",2022,"4260","1691",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Northland",2022,"7942","2767",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","South Canterbury",2022,"3911","1201",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Southern",2022,"13304","4893",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Tairawhiti",2022,"1424","435",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Taranaki",2022,"3649","1240",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waikato",2022,"12223","3986",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Wairarapa",2022,"1253","445",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waitemata",2022,"21028","7344",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","West Coast",2022,"1050","418",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Whanganui",2022,"2248","768",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","New Zealand",2022,"152092","54473",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Auckland",2023,"11883","4532",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Bay of Plenty",2023,"6942","2826",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Canterbury",2023,"23871","9400",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Capital & Coast",2023,"6496","2370",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Counties Manukau",2023,"15549","5164",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hawke's Bay",2023,"6475","2242",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hutt Valley",2023,"3555","1240",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Lakes",2023,"2168","911",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","MidCentral",2023,"4408","1706",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Nelson Marlborough",2023,"4701","1838",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Northland",2023,"8344","2892",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","South Canterbury",2023,"3670","1164",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Southern",2023,"13612","5109",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Tairawhiti",2023,"1482","476",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Taranaki",2023,"4074","1401",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waikato",2023,"12800","4322",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Wairarapa",2023,"1279","456",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waitemata",2023,"21088","7376",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","West Coast",2023,"1224","541",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Whanganui",2023,"2182","778",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","New Zealand",2023,"155803","56744",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Auckland",2024,"12314","4667",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Bay of Plenty",2024,"6930","2821",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Canterbury",2024,"25189","10033",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Capital & Coast",2024,"7145","2693",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Counties Manukau",2024,"16094","5451",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hawke's Bay",2024,"6530","2361",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hutt Valley",2024,"3695","1345",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Lakes",2024,"2141","914",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","MidCentral",2024,"4397","1687",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Nelson Marlborough",2024,"5172","2067",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Northland",2024,"8493","2991",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","South Canterbury",2024,"3811","1187",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Southern",2024,"14021","5369",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Tairawhiti",2024,"1542","475",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Taranaki",2024,"4568","1564",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waikato",2024,"13251","4401",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Wairarapa",2024,"1288","485",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waitemata",2024,"22101","7740",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","West Coast",2024,"1298","540",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Whanganui",2024,"2219","827",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","New Zealand",2024,"162199","59618",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Auckland",2025,"12270","4952",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Bay of Plenty",2025,"6825","2841",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Canterbury",2025,"26368","10735",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Capital & Coast",2025,"7680","2975",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Counties Manukau",2025,"16216","5794",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hawke's Bay",2025,"6648","2534",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Hutt Valley",2025,"3952","1404",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Lakes",2025,"2167","888",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","MidCentral",2025,"4394","1753",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Nelson Marlborough",2025,"5235","2146",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Northland",2025,"8500","3020",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","South Canterbury",2025,"3897","1284",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Southern",2025,"14538","5398",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Tairawhiti",2025,"1474","443",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Taranaki",2025,"4755","1659",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waikato",2025,"13311","4440",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Wairarapa",2025,"1288","518",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Waitemata",2025,"22932","8479",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","West Coast",2025,"1304","580",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","Whanganui",2025,"2033","735",100
"Initial dispensings","1908","Drugs Affecting Bone Metabolism","New Zealand",2025,"165787","62578",100
"Initial dispensings","3101","Ear Preparations","Auckland",2021,"6466","5381",100
"Initial dispensings","3101","Ear Preparations","Bay of Plenty",2021,"5637","4743",100
"Initial dispensings","3101","Ear Preparations","Canterbury",2021,"6225","5056",100
"Initial dispensings","3101","Ear Preparations","Capital & Coast",2021,"3502","2903",100
"Initial dispensings","3101","Ear Preparations","Counties Manukau",2021,"9658","8050",100
"Initial dispensings","3101","Ear Preparations","Hawke's Bay",2021,"2694","2307",100
"Initial dispensings","3101","Ear Preparations","Hutt Valley",2021,"1767","1492",100
"Initial dispensings","3101","Ear Preparations","Lakes",2021,"1898","1576",100
"Initial dispensings","3101","Ear Preparations","MidCentral",2021,"2605","2136",100
"Initial dispensings","3101","Ear Preparations","Nelson Marlborough",2021,"1756","1457",100
"Initial dispensings","3101","Ear Preparations","Northland",2021,"3694","3086",100
"Initial dispensings","3101","Ear Preparations","South Canterbury",2021,"883","705",100
"Initial dispensings","3101","Ear Preparations","Southern",2021,"3892","3201",100
"Initial dispensings","3101","Ear Preparations","Tairawhiti",2021,"1441","1207",100
"Initial dispensings","3101","Ear Preparations","Taranaki",2021,"1837","1561",100
"Initial dispensings","3101","Ear Preparations","Waikato",2021,"6864","5775",100
"Initial dispensings","3101","Ear Preparations","Wairarapa",2021,"677","574",100
"Initial dispensings","3101","Ear Preparations","Waitemata",2021,"8714","7249",100
"Initial dispensings","3101","Ear Preparations","West Coast",2021,"417","346",100
"Initial dispensings","3101","Ear Preparations","Whanganui",2021,"1163","981",100
"Initial dispensings","3101","Ear Preparations","New Zealand",2021,"71790","59786",100
"Initial dispensings","3101","Ear Preparations","Auckland",2022,"6268","5139",100
"Initial dispensings","3101","Ear Preparations","Bay of Plenty",2022,"4952","4192",100
"Initial dispensings","3101","Ear Preparations","Canterbury",2022,"6231","5122",100
"Initial dispensings","3101","Ear Preparations","Capital & Coast",2022,"3423","2830",100
"Initial dispensings","3101","Ear Preparations","Counties Manukau",2022,"9450","7807",100
"Initial dispensings","3101","Ear Preparations","Hawke's Bay",2022,"2949","2569",100
"Initial dispensings","3101","Ear Preparations","Hutt Valley",2022,"1443","1220",100
"Initial dispensings","3101","Ear Preparations","Lakes",2022,"1822","1512",100
"Initial dispensings","3101","Ear Preparations","MidCentral",2022,"2602","2123",100
"Initial dispensings","3101","Ear Preparations","Nelson Marlborough",2022,"1848","1518",100
"Initial dispensings","3101","Ear Preparations","Northland",2022,"3822","3224",100
"Initial dispensings","3101","Ear Preparations","South Canterbury",2022,"904","754",100
"Initial dispensings","3101","Ear Preparations","Southern",2022,"3474","2860",100
"Initial dispensings","3101","Ear Preparations","Tairawhiti",2022,"1258","1072",100
"Initial dispensings","3101","Ear Preparations","Taranaki",2022,"1687","1404",100
"Initial dispensings","3101","Ear Preparations","Waikato",2022,"6285","5274",100
"Initial dispensings","3101","Ear Preparations","Wairarapa",2022,"536","454",100
"Initial dispensings","3101","Ear Preparations","Waitemata",2022,"8040","6716",100
"Initial dispensings","3101","Ear Preparations","West Coast",2022,"383","329",100
"Initial dispensings","3101","Ear Preparations","Whanganui",2022,"1119","936",100
"Initial dispensings","3101","Ear Preparations","New Zealand",2022,"68496","57055",100
"Initial dispensings","3101","Ear Preparations","Auckland",2023,"7566","6276",100
"Initial dispensings","3101","Ear Preparations","Bay of Plenty",2023,"5676","4729",100
"Initial dispensings","3101","Ear Preparations","Canterbury",2023,"7145","5896",100
"Initial dispensings","3101","Ear Preparations","Capital & Coast",2023,"3743","3097",100
"Initial dispensings","3101","Ear Preparations","Counties Manukau",2023,"10924","9083",100
"Initial dispensings","3101","Ear Preparations","Hawke's Bay",2023,"3323","2791",100
"Initial dispensings","3101","Ear Preparations","Hutt Valley",2023,"1588","1327",100
"Initial dispensings","3101","Ear Preparations","Lakes",2023,"1945","1609",100
"Initial dispensings","3101","Ear Preparations","MidCentral",2023,"2902","2300",100
"Initial dispensings","3101","Ear Preparations","Nelson Marlborough",2023,"1808","1511",100
"Initial dispensings","3101","Ear Preparations","Northland",2023,"4139","3471",100
"Initial dispensings","3101","Ear Preparations","South Canterbury",2023,"996","802",100
"Initial dispensings","3101","Ear Preparations","Southern",2023,"4111","3413",100
"Initial dispensings","3101","Ear Preparations","Tairawhiti",2023,"1278","1060",100
"Initial dispensings","3101","Ear Preparations","Taranaki",2023,"2047","1662",100
"Initial dispensings","3101","Ear Preparations","Waikato",2023,"7220","5968",100
"Initial dispensings","3101","Ear Preparations","Wairarapa",2023,"730","609",100
"Initial dispensings","3101","Ear Preparations","Waitemata",2023,"9625","8019",100
"Initial dispensings","3101","Ear Preparations","West Coast",2023,"409","331",100
"Initial dispensings","3101","Ear Preparations","Whanganui",2023,"1399","1144",100
"Initial dispensings","3101","Ear Preparations","New Zealand",2023,"78574","65098",100
"Initial dispensings","3101","Ear Preparations","Auckland",2024,"8097","6729",100
"Initial dispensings","3101","Ear Preparations","Bay of Plenty",2024,"5628","4669",100
"Initial dispensings","3101","Ear Preparations","Canterbury",2024,"7214","5815",100
"Initial dispensings","3101","Ear Preparations","Capital & Coast",2024,"3659","3030",100
"Initial dispensings","3101","Ear Preparations","Counties Manukau",2024,"11720","9714",100
"Initial dispensings","3101","Ear Preparations","Hawke's Bay",2024,"3497","3015",100
"Initial dispensings","3101","Ear Preparations","Hutt Valley",2024,"1668","1409",100
"Initial dispensings","3101","Ear Preparations","Lakes",2024,"2293","1892",100
"Initial dispensings","3101","Ear Preparations","MidCentral",2024,"3159","2541",100
"Initial dispensings","3101","Ear Preparations","Nelson Marlborough",2024,"1889","1570",100
"Initial dispensings","3101","Ear Preparations","Northland",2024,"4676","3936",100
"Initial dispensings","3101","Ear Preparations","South Canterbury",2024,"970","799",100
"Initial dispensings","3101","Ear Preparations","Southern",2024,"4498","3696",100
"Initial dispensings","3101","Ear Preparations","Tairawhiti",2024,"1382","1175",100
"Initial dispensings","3101","Ear Preparations","Taranaki",2024,"2329","1890",100
"Initial dispensings","3101","Ear Preparations","Waikato",2024,"8005","6701",100
"Initial dispensings","3101","Ear Preparations","Wairarapa",2024,"777","620",100
"Initial dispensings","3101","Ear Preparations","Waitemata",2024,"10086","8346",100
"Initial dispensings","3101","Ear Preparations","West Coast",2024,"368","302",100
"Initial dispensings","3101","Ear Preparations","Whanganui",2024,"1333","1076",100
"Initial dispensings","3101","Ear Preparations","New Zealand",2024,"83248","68925",100
"Initial dispensings","3101","Ear Preparations","Auckland",2025,"7791","6348",100
"Initial dispensings","3101","Ear Preparations","Bay of Plenty",2025,"5267","4441",100
"Initial dispensings","3101","Ear Preparations","Canterbury",2025,"7357","5892",100
"Initial dispensings","3101","Ear Preparations","Capital & Coast",2025,"3253","2703",100
"Initial dispensings","3101","Ear Preparations","Counties Manukau",2025,"11219","9287",100
"Initial dispensings","3101","Ear Preparations","Hawke's Bay",2025,"3490","2930",100
"Initial dispensings","3101","Ear Preparations","Hutt Valley",2025,"1804","1473",100
"Initial dispensings","3101","Ear Preparations","Lakes",2025,"2110","1734",100
"Initial dispensings","3101","Ear Preparations","MidCentral",2025,"3123","2494",100
"Initial dispensings","3101","Ear Preparations","Nelson Marlborough",2025,"1872","1532",100
"Initial dispensings","3101","Ear Preparations","Northland",2025,"4166","3484",100
"Initial dispensings","3101","Ear Preparations","South Canterbury",2025,"1014","811",100
"Initial dispensings","3101","Ear Preparations","Southern",2025,"4459","3673",100
"Initial dispensings","3101","Ear Preparations","Tairawhiti",2025,"1139","961",100
"Initial dispensings","3101","Ear Preparations","Taranaki",2025,"2174","1777",100
"Initial dispensings","3101","Ear Preparations","Waikato",2025,"7016","5874",100
"Initial dispensings","3101","Ear Preparations","Wairarapa",2025,"715","592",100
"Initial dispensings","3101","Ear Preparations","Waitemata",2025,"9929","8120",100
"Initial dispensings","3101","Ear Preparations","West Coast",2025,"436","359",100
"Initial dispensings","3101","Ear Preparations","Whanganui",2025,"1336","1082",100
"Initial dispensings","3101","Ear Preparations","New Zealand",2025,"79670","65567",100
"Initial dispensings","3102","Ear/Eye Preparations","Auckland",2021,"7736","6683",100
"Initial dispensings","3102","Ear/Eye Preparations","Bay of Plenty",2021,"2782","2497",100
"Initial dispensings","3102","Ear/Eye Preparations","Canterbury",2021,"8402","7055",100
"Initial dispensings","3102","Ear/Eye Preparations","Capital & Coast",2021,"3691","3183",100
"Initial dispensings","3102","Ear/Eye Preparations","Counties Manukau",2021,"7858","6879",100
"Initial dispensings","3102","Ear/Eye Preparations","Hawke's Bay",2021,"2238","1973",100
"Initial dispensings","3102","Ear/Eye Preparations","Hutt Valley",2021,"2378","2058",100
"Initial dispensings","3102","Ear/Eye Preparations","Lakes",2021,"1482","1284",100
"Initial dispensings","3102","Ear/Eye Preparations","MidCentral",2021,"1473","1254",100
"Initial dispensings","3102","Ear/Eye Preparations","Nelson Marlborough",2021,"2159","1845",100
"Initial dispensings","3102","Ear/Eye Preparations","Northland",2021,"2144","1935",100
"Initial dispensings","3102","Ear/Eye Preparations","South Canterbury",2021,"562","465",100
"Initial dispensings","3102","Ear/Eye Preparations","Southern",2021,"3910","3353",100
"Initial dispensings","3102","Ear/Eye Preparations","Tairawhiti",2021,"469","409",100
"Initial dispensings","3102","Ear/Eye Preparations","Taranaki",2021,"1777","1522",100
"Initial dispensings","3102","Ear/Eye Preparations","Waikato",2021,"4954","4424",100
"Initial dispensings","3102","Ear/Eye Preparations","Wairarapa",2021,"528","437",100
"Initial dispensings","3102","Ear/Eye Preparations","Waitemata",2021,"9021","7897",100
"Initial dispensings","3102","Ear/Eye Preparations","West Coast",2021,"348","306",100
"Initial dispensings","3102","Ear/Eye Preparations","Whanganui",2021,"965","847",100
"Initial dispensings","3102","Ear/Eye Preparations","New Zealand",2021,"64877","56306",100
"Initial dispensings","3102","Ear/Eye Preparations","Auckland",2022,"8610","7292",100
"Initial dispensings","3102","Ear/Eye Preparations","Bay of Plenty",2022,"3620","3176",100
"Initial dispensings","3102","Ear/Eye Preparations","Canterbury",2022,"9189","7796",100
"Initial dispensings","3102","Ear/Eye Preparations","Capital & Coast",2022,"4273","3564",100
"Initial dispensings","3102","Ear/Eye Preparations","Counties Manukau",2022,"9443","8205",100
"Initial dispensings","3102","Ear/Eye Preparations","Hawke's Bay",2022,"2557","2243",100
"Initial dispensings","3102","Ear/Eye Preparations","Hutt Valley",2022,"2823","2410",100
"Initial dispensings","3102","Ear/Eye Preparations","Lakes",2022,"1905","1613",100
"Initial dispensings","3102","Ear/Eye Preparations","MidCentral",2022,"1856","1579",100
"Initial dispensings","3102","Ear/Eye Preparations","Nelson Marlborough",2022,"2430","2085",100
"Initial dispensings","3102","Ear/Eye Preparations","Northland",2022,"2348","2066",100
"Initial dispensings","3102","Ear/Eye Preparations","South Canterbury",2022,"633","520",100
"Initial dispensings","3102","Ear/Eye Preparations","Southern",2022,"4496","3859",100
"Initial dispensings","3102","Ear/Eye Preparations","Tairawhiti",2022,"610","525",100
"Initial dispensings","3102","Ear/Eye Preparations","Taranaki",2022,"2296","1975",100
"Initial dispensings","3102","Ear/Eye Preparations","Waikato",2022,"5831","5190",100
"Initial dispensings","3102","Ear/Eye Preparations","Wairarapa",2022,"732","625",100
"Initial dispensings","3102","Ear/Eye Preparations","Waitemata",2022,"10983","9470",100
"Initial dispensings","3102","Ear/Eye Preparations","West Coast",2022,"344","299",100
"Initial dispensings","3102","Ear/Eye Preparations","Whanganui",2022,"959","842",100
"Initial dispensings","3102","Ear/Eye Preparations","New Zealand",2022,"75938","65334",100
"Initial dispensings","3102","Ear/Eye Preparations","Auckland",2023,"7640","6659",100
"Initial dispensings","3102","Ear/Eye Preparations","Bay of Plenty",2023,"2891","2572",100
"Initial dispensings","3102","Ear/Eye Preparations","Canterbury",2023,"8982","7664",100
"Initial dispensings","3102","Ear/Eye Preparations","Capital & Coast",2023,"3861","3295",100
"Initial dispensings","3102","Ear/Eye Preparations","Counties Manukau",2023,"8869","7853",100
"Initial dispensings","3102","Ear/Eye Preparations","Hawke's Bay",2023,"2124","1845",100
"Initial dispensings","3102","Ear/Eye Preparations","Hutt Valley",2023,"2664","2300",100
"Initial dispensings","3102","Ear/Eye Preparations","Lakes",2023,"1480","1276",100
"Initial dispensings","3102","Ear/Eye Preparations","MidCentral",2023,"1478","1266",100
"Initial dispensings","3102","Ear/Eye Preparations","Nelson Marlborough",2023,"2394","2015",100
"Initial dispensings","3102","Ear/Eye Preparations","Northland",2023,"1913","1728",100
"Initial dispensings","3102","Ear/Eye Preparations","South Canterbury",2023,"604","505",100
"Initial dispensings","3102","Ear/Eye Preparations","Southern",2023,"4397","3811",100
"Initial dispensings","3102","Ear/Eye Preparations","Tairawhiti",2023,"488","424",100
"Initial dispensings","3102","Ear/Eye Preparations","Taranaki",2023,"2059","1735",100
"Initial dispensings","3102","Ear/Eye Preparations","Waikato",2023,"5651","5021",100
"Initial dispensings","3102","Ear/Eye Preparations","Wairarapa",2023,"553","472",100
"Initial dispensings","3102","Ear/Eye Preparations","Waitemata",2023,"9887","8605",100
"Initial dispensings","3102","Ear/Eye Preparations","West Coast",2023,"395","345",100
"Initial dispensings","3102","Ear/Eye Preparations","Whanganui",2023,"896","798",100
"Initial dispensings","3102","Ear/Eye Preparations","New Zealand",2023,"69226","60189",100
"Initial dispensings","3102","Ear/Eye Preparations","Auckland",2024,"6439","5561",100
"Initial dispensings","3102","Ear/Eye Preparations","Bay of Plenty",2024,"2673","2345",100
"Initial dispensings","3102","Ear/Eye Preparations","Canterbury",2024,"8557","7246",100
"Initial dispensings","3102","Ear/Eye Preparations","Capital & Coast",2024,"3684","3098",100
"Initial dispensings","3102","Ear/Eye Preparations","Counties Manukau",2024,"8279","7184",100
"Initial dispensings","3102","Ear/Eye Preparations","Hawke's Bay",2024,"2115","1855",100
"Initial dispensings","3102","Ear/Eye Preparations","Hutt Valley",2024,"2221","1932",100
"Initial dispensings","3102","Ear/Eye Preparations","Lakes",2024,"1553","1294",100
"Initial dispensings","3102","Ear/Eye Preparations","MidCentral",2024,"1316","1138",100
"Initial dispensings","3102","Ear/Eye Preparations","Nelson Marlborough",2024,"2271","1924",100
"Initial dispensings","3102","Ear/Eye Preparations","Northland",2024,"1352","1186",100
"Initial dispensings","3102","Ear/Eye Preparations","South Canterbury",2024,"453","375",100
"Initial dispensings","3102","Ear/Eye Preparations","Southern",2024,"3892","3386",100
"Initial dispensings","3102","Ear/Eye Preparations","Tairawhiti",2024,"477","418",100
"Initial dispensings","3102","Ear/Eye Preparations","Taranaki",2024,"1732","1495",100
"Initial dispensings","3102","Ear/Eye Preparations","Waikato",2024,"4828","4276",100
"Initial dispensings","3102","Ear/Eye Preparations","Wairarapa",2024,"383","318",100
"Initial dispensings","3102","Ear/Eye Preparations","Waitemata",2024,"9101","7817",100
"Initial dispensings","3102","Ear/Eye Preparations","West Coast",2024,"329","284",100
"Initial dispensings","3102","Ear/Eye Preparations","Whanganui",2024,"826","710",100
"Initial dispensings","3102","Ear/Eye Preparations","New Zealand",2024,"62481","53842",100
"Initial dispensings","3102","Ear/Eye Preparations","Auckland",2025,"6214","5365",100
"Initial dispensings","3102","Ear/Eye Preparations","Bay of Plenty",2025,"2399","2105",100
"Initial dispensings","3102","Ear/Eye Preparations","Canterbury",2025,"7880","6701",100
"Initial dispensings","3102","Ear/Eye Preparations","Capital & Coast",2025,"3539","2994",100
"Initial dispensings","3102","Ear/Eye Preparations","Counties Manukau",2025,"7268","6384",100
"Initial dispensings","3102","Ear/Eye Preparations","Hawke's Bay",2025,"1536","1363",100
"Initial dispensings","3102","Ear/Eye Preparations","Hutt Valley",2025,"1942","1693",100
"Initial dispensings","3102","Ear/Eye Preparations","Lakes",2025,"1622","1404",100
"Initial dispensings","3102","Ear/Eye Preparations","MidCentral",2025,"1230","1065",100
"Initial dispensings","3102","Ear/Eye Preparations","Nelson Marlborough",2025,"2143","1815",100
"Initial dispensings","3102","Ear/Eye Preparations","Northland",2025,"1358","1193",100
"Initial dispensings","3102","Ear/Eye Preparations","South Canterbury",2025,"555","443",100
"Initial dispensings","3102","Ear/Eye Preparations","Southern",2025,"3819","3268",100
"Initial dispensings","3102","Ear/Eye Preparations","Tairawhiti",2025,"467","410",100
"Initial dispensings","3102","Ear/Eye Preparations","Taranaki",2025,"1683","1437",100
"Initial dispensings","3102","Ear/Eye Preparations","Waikato",2025,"4626","4120",100
"Initial dispensings","3102","Ear/Eye Preparations","Wairarapa",2025,"396","337",100
"Initial dispensings","3102","Ear/Eye Preparations","Waitemata",2025,"8210","7043",100
"Initial dispensings","3102","Ear/Eye Preparations","West Coast",2025,"281","241",100
"Initial dispensings","3102","Ear/Eye Preparations","Whanganui",2025,"742","649",100
"Initial dispensings","3102","Ear/Eye Preparations","New Zealand",2025,"57910","50030",100
"Initial dispensings","2504","Endocrine Therapy","Auckland",2021,"6266","2106",100
"Initial dispensings","2504","Endocrine Therapy","Bay of Plenty",2021,"4399","1406",100
"Initial dispensings","2504","Endocrine Therapy","Canterbury",2021,"7611","2421",100
"Initial dispensings","2504","Endocrine Therapy","Capital & Coast",2021,"5338","1693",100
"Initial dispensings","2504","Endocrine Therapy","Counties Manukau",2021,"6794","2200",100
"Initial dispensings","2504","Endocrine Therapy","Hawke's Bay",2021,"3599","1112",100
"Initial dispensings","2504","Endocrine Therapy","Hutt Valley",2021,"2640","843",100
"Initial dispensings","2504","Endocrine Therapy","Lakes",2021,"2111","673",100
"Initial dispensings","2504","Endocrine Therapy","MidCentral",2021,"2807","878",100
"Initial dispensings","2504","Endocrine Therapy","Nelson Marlborough",2021,"2893","913",100
"Initial dispensings","2504","Endocrine Therapy","Northland",2021,"3983","1172",100
"Initial dispensings","2504","Endocrine Therapy","South Canterbury",2021,"932","298",100
"Initial dispensings","2504","Endocrine Therapy","Southern",2021,"5861","1854",100
"Initial dispensings","2504","Endocrine Therapy","Tairawhiti",2021,"1036","311",100
"Initial dispensings","2504","Endocrine Therapy","Taranaki",2021,"1878","608",100
"Initial dispensings","2504","Endocrine Therapy","Waikato",2021,"8168","2574",100
"Initial dispensings","2504","Endocrine Therapy","Wairarapa",2021,"1037","312",100
"Initial dispensings","2504","Endocrine Therapy","Waitemata",2021,"9052","2888",100
"Initial dispensings","2504","Endocrine Therapy","West Coast",2021,"351","111",100
"Initial dispensings","2504","Endocrine Therapy","Whanganui",2021,"1158","364",100
"Initial dispensings","2504","Endocrine Therapy","New Zealand",2021,"77914","24737",100
"Initial dispensings","2504","Endocrine Therapy","Auckland",2022,"6484","2177",100
"Initial dispensings","2504","Endocrine Therapy","Bay of Plenty",2022,"4634","1459",100
"Initial dispensings","2504","Endocrine Therapy","Canterbury",2022,"7901","2562",100
"Initial dispensings","2504","Endocrine Therapy","Capital & Coast",2022,"5283","1673",100
"Initial dispensings","2504","Endocrine Therapy","Counties Manukau",2022,"7025","2323",100
"Initial dispensings","2504","Endocrine Therapy","Hawke's Bay",2022,"3425","1069",100
"Initial dispensings","2504","Endocrine Therapy","Hutt Valley",2022,"2784","853",100
"Initial dispensings","2504","Endocrine Therapy","Lakes",2022,"2154","700",100
"Initial dispensings","2504","Endocrine Therapy","MidCentral",2022,"2934","949",100
"Initial dispensings","2504","Endocrine Therapy","Nelson Marlborough",2022,"2924","915",100
"Initial dispensings","2504","Endocrine Therapy","Northland",2022,"4030","1227",100
"Initial dispensings","2504","Endocrine Therapy","South Canterbury",2022,"939","296",100
"Initial dispensings","2504","Endocrine Therapy","Southern",2022,"5732","1815",100
"Initial dispensings","2504","Endocrine Therapy","Tairawhiti",2022,"967","315",100
"Initial dispensings","2504","Endocrine Therapy","Taranaki",2022,"1917","652",100
